TIMESTAMP;Tair_Avg;RH_Avg;WS_Avg;SolRad_Out_Avg;Tair_in_1_Avg;RH_in_1_Avg;Sol_in_1_Avg;Par_in_1_Avg;Tair_in_2_Avg;RH_in_2_Avg;Sol_in_2_Avg;Par_in_2_Avg;Tin_Avg;RHin_Avg;Solin_Avg;Par_Avg
2022-05-09 09:30:00;23.48;24.67;3.796;852;36.99;7.282;596.5;1091;37;15.24;560.2;1127;36.995;11.261;578.35;1109
2022-05-09 09:40:00;24.11;22.79;3.83;855;41.51;5.725;525.3;974;41.53;12.23;601.5;1249;41.52;8.9775;563.4;1111.5
2022-05-09 09:50:00;24.58;24.54;2.994;918;43.81;5.202;647.6;1192;43.93;11.08;659.7;1387;43.87;8.141;653.65;1289.5
2022-05-09 10:00:00;25.21;23.01;3.39;947;46.76;4.264;679.9;1253;46.12;10.27;678;1426;46.44;7.267;678.95;1339.5
2022-05-09 10:10:00;25.13;24.4;3.389;851;48.31;4.158;566.2;1128;46.57;10.13;493.2;1113;47.44;7.144;529.7;1120.5
2022-05-09 10:20:00;25.2;24.53;3.026;858;47.94;4.518;559.5;882;45.34;10.5;609.4;1320;46.64;7.509;584.45;1101
2022-05-09 10:30:00;25.16;21.16;3.825;877;48.08;4.095;506.3;974;45.65;9.93;487.1;1038;46.865;7.0125;496.7;1006
2022-05-09 10:40:00;24.96;19.9;3.383;863;48.02;3.583;666.3;1174;45.27;9.46;661.3;1418;46.645;6.5215;663.8;1296
2022-05-09 10:50:00;25.08;18.58;4.006;877;48.57;3.03;682.1;1266;45.36;9.09;672.6;1457;46.965;6.06;677.35;1361.5
2022-05-09 11:00:00;25.51;19.41;3.308;902;48.85;2.936;708.5;1307;46.12;8.82;694.8;1507;47.485;5.878;701.65;1407
2022-05-09 11:10:00;25.91;19.47;3.352;846;49.2;3.116;659.6;1236;47.66;8.61;527.4;1187;48.43;5.863;593.5;1211.5
2022-05-09 11:20:00;25.82;19.43;3.606;930;49.44;3.255;735.3;1344;48.63;8.33;727.2;1530;49.035;5.7925;731.25;1437
2022-05-09 11:30:00;26.46;19.43;2.725;947;49.88;3.365;609.8;1374;50.09;8.05;750.7;1641;49.985;5.7075;680.25;1507.5
2022-05-09 11:40:00;26.84;18.64;2.726;949;50.15;3.306;751.6;1108;51.42;7.757;774.9;1651;50.785;5.5315;763.25;1379.5
2022-05-09 11:50:00;27.21;19.17;2.48;952;50.42;3.236;771.3;1442;52.4;7.431;760.4;1666;51.41;5.3335;765.85;1554
2022-05-09 12:00:00;27.12;18.14;3.296;961;50.96;3.164;509.4;1414;53.27;7.402;794.8;1732;52.115;5.283;652.1;1573
2022-05-09 12:10:00;27.46;16.92;2.455;975;51.24;2.903;459.8;1079;53.84;7.069;779.1;1748;52.54;4.986;619.45;1413.5
2022-05-09 12:20:00;27.42;13.75;3.196;988;51.75;2.485;832;956;54.28;6.725;745.9;1749;53.015;4.605;788.95;1352.5
2022-05-09 12:30:00;27.74;12.97;3.074;979;52.3;1.972;813;1489;54.5;6.411;745.9;1510;53.4;4.1915;779.45;1499.5
2022-05-09 12:40:00;28.13;14.17;2.48;964;52.61;1.819;802;1456;55.06;6.188;775.6;1726;53.835;4.0035;788.8;1591
2022-05-09 12:50:00;28.22;13.91;3.13;958;52.9;1.813;708.5;1457;55.44;6.077;770.1;1675;54.17;3.945;739.3;1566
2022-05-09 13:00:00;28.35;15.3;2.929;954;53.06;1.878;847;1288;55.62;6.202;759.5;1712;54.34;4.04;803.25;1500
2022-05-09 13:10:00;28.54;15.01;3.028;947;53.22;1.91;815;1510;54.79;6.501;431.6;1524;54.005;4.2055;623.3;1517
2022-05-09 13:20:00;28.61;15.27;2.734;939;53.39;1.904;816;1487;54.73;6.536;427.1;604;54.06;4.22;621.55;1045.5
2022-05-09 13:30:00;28.75;13.16;3.41;930;53.59;1.812;763.4;1447;55.87;6.139;728.9;1445;54.73;3.9755;746.15;1446
2022-05-09 13:40:00;28.62;14.11;3.31;919;53.59;1.673;677.9;1392;55.88;5.799;585.7;1458;54.735;3.736;631.8;1425
2022-05-09 13:50:00;28.67;15.44;3.025;908;53.44;1.765;813;1224;56.46;6.047;746.4;1442;54.95;3.906;779.7;1333
2022-05-09 14:00:00;28.92;15.41;3.114;897;53.37;1.892;703.9;1411;57.12;6.006;717.1;1558;55.245;3.949;710.5;1484.5
2022-05-09 14:10:00;28.96;14.7;3.269;885;53.4;1.89;721.5;1140;57.39;6.057;660;1453;55.395;3.9735;690.75;1296.5
2022-05-09 14:20:00;29;14.11;2.867;867;53.44;1.819;780.4;1393;57.51;5.99;696.1;1521;55.475;3.9045;738.25;1457
2022-05-09 14:30:00;29.3;12.64;2.685;848;53.46;1.717;777.4;1381;57.76;5.822;672.3;1446;55.61;3.7695;724.85;1413.5
2022-05-09 14:40:00;29.31;14.63;2.632;829;53.36;1.795;709.5;1333;57.53;5.793;629.1;1409;55.445;3.794;669.3;1371
2022-05-09 14:50:00;29.23;13.61;2.983;809;53.31;1.885;543.1;1024;56.86;5.958;496.8;1062;55.085;3.9215;519.95;1043
2022-05-09 15:00:00;29.15;13.57;2.567;783.1;53.12;1.914;634.2;1093;56.75;5.906;264.7;757.4;54.935;3.91;449.45;925.2
2022-05-09 15:10:00;29.55;13.46;2.246;764.8;53.15;1.914;537.6;900;56.92;5.875;284;611.7;55.035;3.8945;410.8;755.85
2022-05-09 15:20:00;29.8;12.69;2.444;741.2;53.61;1.856;371.1;678.9;55.84;5.986;433.7;890;54.725;3.921;402.4;784.45
2022-05-09 15:30:00;29.78;13.36;2.326;713.6;53.5;1.874;477.4;831;55.27;6.061;433.1;964;54.385;3.9675;455.25;897.5
2022-05-09 15:40:00;30.02;13.16;2.051;685.4;52.83;2.048;492.5;861;56.15;5.839;389.9;788.8;54.49;3.9435;441.2;824.9
2022-05-09 15:50:00;29.72;13.79;1.988;660.6;52.54;2.182;435.3;770.3;56.14;5.929;488.8;1018;54.34;4.0555;462.05;894.15
2022-05-09 16:00:00;30.1;12.16;1.835;635.8;52.27;2.21;382.7;633.3;55.63;5.918;356;759;53.95;4.064;369.35;696.15
2022-05-09 16:10:00;30.12;12.06;1.984;626.5;51.48;2.298;466.6;826;55.23;5.945;389.5;853;53.355;4.1215;428.05;839.5
2022-05-09 16:20:00;30.08;11.33;1.72;582.2;50.61;2.435;303.9;612.2;54.9;5.923;389.2;771;52.755;4.179;346.55;691.6
2022-05-09 16:30:00;29.92;11.2;1.711;553.5;50.1;2.467;410;678.2;54;6.015;265;594.1;52.05;4.241;337.5;636.15
2022-05-09 16:40:00;29.46;12.6;1.826;529.2;49.59;2.591;288.8;573.1;54.57;5.801;406.8;779.4;52.08;4.196;347.8;676.25
2022-05-09 16:50:00;29.02;15.56;2.23;497.7;49.08;2.83;280.9;473.9;54.29;5.99;386.2;800;51.685;4.41;333.55;636.95
2022-05-09 17:00:00;27.24;27.02;4.32;472.3;48.42;3.767;260.9;512.7;52.52;7.261;300;625;50.47;5.514;280.45;568.85
2022-05-09 17:10:00;26.38;30.13;2.685;429.2;47.32;5.158;172.2;280.3;49.37;9.09;194.1;483.3;48.345;7.124;183.15;381.8
2022-05-09 17:20:00;26.15;29.18;1.847;390.8;46.06;6.188;217.3;388.7;48.67;9.57;185.9;353.6;47.365;7.879;201.6;371.15
2022-05-09 17:30:00;25.9;28.06;1.376;350.7;45.05;6.834;193.1;316.5;48.25;9.74;267.7;554.8;46.65;8.287;230.4;435.65
2022-05-09 17:40:00;25.41;29.15;1.863;304.9;44.1;7.22;210.8;333.3;47.15;10.15;235.4;486.8;45.625;8.685;223.1;410.05
2022-05-09 17:50:00;24.95;31.25;0.899;263.6;42.96;7.87;176;292.1;46.01;10.71;202.8;419.2;44.485;9.29;189.4;355.65
2022-05-09 18:00:00;24.47;32.21;1.597;228;41.7;8.64;160.8;257.4;44.43;11.9;178.1;365.7;43.065;10.27;169.45;311.55
2022-05-09 18:10:00;24.24;32.84;1.996;195.8;40.46;9.38;83.3;152.6;42.96;13.14;92.2;202;41.71;11.26;87.75;177.3
2022-05-09 18:20:00;23.27;37.92;2.433;144.8;39.21;10.22;62.94;115;41.15;14.79;95.1;194.1;40.18;12.505;79.02;154.55
2022-05-09 18:30:00;22.01;41.58;1.636;59.96;37.44;12.02;38.24;70.18;38.69;17.3;31.54;74.5;38.065;14.66;34.89;72.34
2022-05-09 18:40:00;21.34;45.83;1.69;43.04;35.47;14.29;31.71;58.13;36.15;19.75;27.17;61;35.81;17.02;29.44;59.565
2022-05-09 18:50:00;20.99;48.99;2.141;38.94;33.79;16.53;29.12;50.97;34.61;21.82;27.17;54.16;34.2;19.175;28.145;52.565
2022-05-09 19:00:00;20.71;50.21;1.996;30.53;32.37;18.65;28.83;40.2;33.32;23.48;19.77;42.84;32.845;21.065;24.3;41.52
2022-05-09 19:10:00;20.41;51.49;1.637;21.24;31.17;20.57;27.87;29.61;32.28;25.07;18.11;31.28;31.725;22.82;22.99;30.445
2022-05-09 19:20:00;20.16;52.54;1.414;11.48;30.11;22.22;23.35;18.86;31.34;26.56;11.02;18.66;30.725;24.39;17.185;18.76
2022-05-09 19:30:00;19.89;53.74;0.768;3.019;29.18;23.74;18.74;10.33;30.4;27.93;9.06;9.84;29.79;25.835;13.9;10.085
2022-05-09 19:40:00;19.45;55.82;0.287;0;28.3;25.23;17.49;4.658;29.56;29.22;8.75;4.149;28.93;27.225;13.12;4.4035
2022-05-09 19:50:00;18.93;57.68;0.488;0;27.43;26.89;17.49;1.715;28.74;30.6;0.755;1.137;28.085;28.745;9.1225;1.426
2022-05-09 20:00:00;18.46;58.57;0.203;0;26.7;28.06;17.49;1.599;28.04;31.78;0;0.569;27.37;29.92;8.745;1.084
2022-05-09 20:10:00;17.99;59.26;0.206;0;26.04;29.26;17.59;0.973;27.38;32.67;0;0.548;26.71;30.965;8.795;0.7605
2022-05-09 20:20:00;17.6;59.58;0.117;0;25.42;30.2;17.49;0.672;26.77;33.54;0;0.632;26.095;31.87;8.745;0.652
2022-05-09 20:30:00;17.23;59.9;0.231;0;24.85;31.02;17.49;0.997;26.21;34.29;0;0.779;25.53;32.655;8.745;0.888
2022-05-09 20:40:00;16.95;60.51;0.085;0;24.4;31.5;17.49;0.95;25.7;34.86;0;0.484;25.05;33.18;8.745;0.717
2022-05-09 20:50:00;16.75;60.82;0.042;0;23.95;32.1;17.59;0.649;25.3;35.3;0;0.716;24.625;33.7;8.795;0.6825
2022-05-09 21:00:00;16.56;61.21;0.146;0;23.52;32.76;17.49;0.858;24.93;35.86;0;0.611;24.225;34.31;8.745;0.7345
2022-05-09 21:10:00;16.39;60.2;0.008;0;23.13;33.2;17.59;0.973;24.49;36.46;0;0.569;23.81;34.83;8.795;0.771
2022-05-09 21:20:00;16.32;59.6;0.159;0;22.83;33.52;17.59;0.904;24.16;36.71;0;0.59;23.495;35.115;8.795;0.747
2022-05-09 21:30:00;16.28;58.39;0.336;0;22.53;33.76;17.49;0.742;23.8;37.14;0;0.611;23.165;35.45;8.745;0.6765
2022-05-09 21:40:00;16.19;58.44;0.315;0;22.24;34.11;17.68;0.858;23.52;37.24;0;0.4;22.88;35.675;8.84;0.629
2022-05-09 21:50:00;15.94;58.66;0.062;0;21.92;34.43;17.68;0.858;23.24;37.62;0;0.548;22.58;36.025;8.84;0.703
2022-05-09 22:00:00;15.66;59.2;0.082;0;21.63;34.74;17.49;0.881;22.99;37.78;0;0.527;22.31;36.26;8.745;0.704
2022-05-09 22:10:00;15.33;59.9;0.077;0;21.3;35.25;17.59;0.811;22.65;38.27;0;0.653;21.975;36.76;8.795;0.732
2022-05-09 22:20:00;15.08;60.65;0.219;0;20.97;35.59;17.59;0.788;22.31;38.91;0;0.59;21.64;37.25;8.795;0.689
2022-05-09 22:30:00;14.96;61.82;0.081;0;20.68;35.89;17.59;0.811;22.02;39.08;0;0.4;21.35;37.485;8.795;0.6055
2022-05-09 22:40:00;14.89;62.05;0.106;0;20.41;36.39;17.49;0.811;21.73;39.53;0;0.569;21.07;37.96;8.745;0.69
2022-05-09 22:50:00;14.79;62.69;0.091;0;20.15;36.8;17.59;0.95;21.45;40.33;0;0.442;20.8;38.565;8.795;0.696
2022-05-09 23:00:00;14.76;62.85;0.035;0;19.94;37.31;17.68;0.695;21.23;40.63;0;0.442;20.585;38.97;8.84;0.5685
2022-05-09 23:10:00;14.69;63.45;0.058;0;19.72;37.85;17.59;0.858;21.06;41.06;0;0.421;20.39;39.455;8.795;0.6395
2022-05-09 23:20:00;14.54;64.08;0.015;0;19.49;38.64;17.49;0.834;20.82;41.87;0;0.358;20.155;40.255;8.745;0.596
2022-05-09 23:30:00;14.37;63.9;0.156;0;19.25;39.24;17.59;0.834;20.56;42.57;0;0.442;19.905;40.905;8.795;0.638
2022-05-09 23:40:00;14.42;63.21;0.776;0;19.04;39.53;17.68;0.672;20.4;42.65;0;0.379;19.72;41.09;8.84;0.5255
2022-05-09 23:50:00;14.35;63.55;0.07;0;18.9;39.84;17.59;0.742;20.24;43.04;0;0.59;19.57;41.44;8.795;0.666
2022-05-10 00:00:00;14.12;62.62;0.115;0;18.69;40.35;17.68;0.765;20.03;43.34;0;0.485;19.36;41.845;8.84;0.625
2022-05-10 00:10:00;14.01;62.29;0.158;0;18.51;40.36;17.59;0.765;19.83;43.44;0;0.506;19.17;41.9;8.795;0.6355
2022-05-10 00:20:00;13.9;62.01;0.068;0;18.33;40.58;17.59;0.672;19.69;43.48;0.151;0.611;19.01;42.03;8.8705;0.6415
2022-05-10 00:30:00;13.72;62.52;0.179;0;18.16;40.78;17.59;0.58;19.48;44.06;0;0.485;18.82;42.42;8.795;0.5325
2022-05-10 00:40:00;13.61;62.31;0.025;0;17.94;41.17;17.59;0.626;19.27;44.29;0;0.527;18.605;42.73;8.795;0.5765
2022-05-10 00:50:00;13.43;62.58;0.04;0;17.72;41.47;17.59;0.672;19.09;44.52;0;0.569;18.405;42.995;8.795;0.6205
2022-05-10 01:00:00;13.15;63.33;0.021;0;17.49;41.87;17.59;0.719;18.86;44.82;0;0.653;18.175;43.345;8.795;0.686
2022-05-10 01:10:00;12.94;63.59;0.062;0;17.26;42.29;17.49;0.904;18.58;45.33;0;0.379;17.92;43.81;8.745;0.6415
2022-05-10 01:20:00;12.81;63.38;0.091;0;17.03;42.68;17.59;0.695;18.39;45.41;0;0.548;17.71;44.045;8.795;0.6215
2022-05-10 01:30:00;12.58;64.23;0.084;0;16.82;43.02;17.59;0.788;18.2;45.69;0;0.527;17.51;44.355;8.795;0.6575
2022-05-10 01:40:00;12.42;63.99;0.004;0;16.64;43.2;17.68;0.695;18.01;45.7;0;0.464;17.325;44.45;8.84;0.5795
2022-05-10 01:50:00;12.29;63.76;0.005;0;16.41;43.56;17.49;0.904;17.81;45.94;0;0.527;17.11;44.75;8.745;0.7155
2022-05-10 02:00:00;12.19;64.05;0.007;0;16.22;43.68;17.59;0.742;17.62;46.09;0;0.59;16.92;44.885;8.795;0.666
2022-05-10 02:10:00;12.12;63.33;0.26;0;16.05;43.79;17.49;0.811;17.49;46.25;0;0.442;16.77;45.02;8.745;0.6265
2022-05-10 02:20:00;12.16;62.58;0.216;0;15.89;43.83;17.59;0.533;17.36;46.17;0;0.527;16.625;45;8.795;0.53
2022-05-10 02:30:00;12.09;62;0.255;0;15.78;43.73;17.49;0.649;17.23;45.96;0;0.485;16.505;44.845;8.745;0.567
2022-05-10 02:40:00;12.04;61.63;0.159;0;15.64;43.84;17.59;0.603;17.12;45.94;0;0.379;16.38;44.89;8.795;0.491
2022-05-10 02:50:00;11.97;61.21;0.162;0;15.52;43.78;17.49;0.603;16.98;46.07;0;0.4;16.25;44.925;8.745;0.5015
2022-05-10 03:00:00;11.82;61.1;0.095;0;15.33;43.92;17.59;0.788;16.8;46.35;0;0.464;16.065;45.135;8.795;0.626
2022-05-10 03:10:00;12.07;62.54;1.297;0;15.2;43.97;17.59;0.626;16.63;46.67;0;0.506;15.915;45.32;8.795;0.566
2022-05-10 03:20:00;13.58;61.54;1.836;0;15.22;44.27;17.59;0.626;16.63;47.3;0;0.716;15.925;45.785;8.795;0.671
2022-05-10 03:30:00;14.02;61.71;1.44;0;15.39;44.48;17.68;0.556;16.78;47.91;0;0.548;16.085;46.195;8.84;0.552
2022-05-10 03:40:00;14.14;62.8;2.033;0;15.53;44.99;17.59;0.696;16.91;48.55;0;0.295;16.22;46.77;8.795;0.4955
2022-05-10 03:50:00;14.19;63.64;1.758;0;15.63;45.7;17.68;0.788;16.92;49.59;0;0.548;16.275;47.645;8.84;0.668
2022-05-10 04:00:00;13.99;64.75;1.273;0;15.67;46.46;17.59;0.51;16.88;50.34;0;0.611;16.275;48.4;8.795;0.5605
2022-05-10 04:10:00;13.78;65.3;1.251;0;15.63;47.12;17.59;0.719;16.82;51.07;0;0.443;16.225;49.095;8.795;0.581
2022-05-10 04:20:00;13.62;65.92;1.427;0;15.53;47.75;17.59;0.719;16.71;51.69;0;0.379;16.12;49.72;8.795;0.549
2022-05-10 04:30:00;13.55;65.67;1.082;0;15.45;48.21;17.68;0.58;16.64;51.94;0;0.569;16.045;50.075;8.84;0.5745
2022-05-10 04:40:00;13.42;64.99;1.364;0;15.34;48.56;17.59;0.788;16.51;52.28;0;0.653;15.925;50.42;8.795;0.7205
2022-05-10 04:50:00;13.36;64.12;1.349;0;15.25;48.74;17.59;0.765;16.4;52.33;0;0.485;15.825;50.535;8.795;0.625
2022-05-10 05:00:00;13.21;64.67;0.933;0;15.15;48.87;17.59;0.765;16.33;52.25;0;0.4;15.74;50.56;8.795;0.5825
2022-05-10 05:10:00;13.25;64.48;1.764;0;15.03;49.1;17.68;0.788;16.26;52.23;0;0.611;15.645;50.665;8.84;0.6995
2022-05-10 05:20:00;13.66;62.42;2.261;0;15.01;48.98;17.59;1.484;16.18;52.53;6.341;1.496;15.595;50.755;11.9655;1.49
2022-05-10 05:30:00;13.8;61.35;1.272;0.067;15.07;48.53;21.63;4.636;16.2;52.38;9.06;4.909;15.635;50.455;15.345;4.7725
2022-05-10 05:40:00;13.63;62.56;1.902;4.651;15.12;48.36;23.55;10.18;16.27;51.95;9.06;11.78;15.695;50.155;16.305;10.98
2022-05-10 05:50:00;13.73;59.88;2.318;12.74;15.23;47.69;28.55;18.57;16.34;51.49;11.47;20.94;15.785;49.59;20.01;19.755
2022-05-10 06:00:00;13.93;57.61;2.466;30.77;15.43;46.56;28.93;28.51;16.55;50.36;18.12;32.49;15.99;48.46;23.525;30.5
2022-05-10 06:10:00;14.16;56.12;2.005;53.86;15.7;45.22;32.29;39.87;16.93;48.65;23.86;47.85;16.315;46.935;28.075;43.86
2022-05-10 06:20:00;14.33;55.49;2.176;98.9;16.03;43.77;37.39;50.58;17.54;46.6;30.95;64.75;16.785;45.185;34.17;57.665
2022-05-10 06:30:00;14.6;54.94;1.85;129.3;16.5;42.21;43.73;61.36;18.64;43.38;46.35;91.4;17.57;42.795;45.04;76.38
2022-05-10 06:40:00;14.86;55.46;1.49;162.9;17.11;40.33;51.23;76.82;19.78;40.65;52.09;108.8;18.445;40.49;51.66;92.81
2022-05-10 06:50:00;15.03;54.35;0.594;194.1;17.86;38.34;56.51;87.1;20.77;38.27;61.75;143.4;19.315;38.305;59.13;115.25
2022-05-10 07:00:00;15.29;54.44;1.259;228.4;18.76;36.24;64.3;102.2;22.32;35.58;54.81;138.3;20.54;35.91;59.555;120.25
2022-05-10 07:10:00;15.85;51.35;2.114;264;19.67;34.65;75.74;121.6;23.37;33.9;116.1;236.5;21.52;34.275;95.92;179.05
2022-05-10 07:20:00;16.34;50.79;1.328;298.6;21.13;30.22;147.1;253.8;26.43;29.17;155.4;312.3;23.78;29.695;151.25;283.05
2022-05-10 07:30:00;16.74;49.94;1.755;335.4;24.11;23.2;166.8;333.1;28.58;26.96;187.5;373.4;26.345;25.08;177.15;353.25
2022-05-10 07:40:00;17.11;49.03;2.315;371.9;28.24;16.15;249.4;484.9;30.64;24.59;188.1;383.1;29.44;20.37;218.75;434
2022-05-10 07:50:00;17.62;46.63;2.71;410.3;31.4;13.62;262.1;519.1;32.28;22.77;233.7;460.9;31.84;18.195;247.9;490
2022-05-10 08:00:00;18.08;46.01;2.731;448.5;33.42;12.04;176.6;383.2;33.56;21.37;237.5;504.7;33.49;16.705;207.05;443.95
2022-05-10 08:10:00;18.63;45.11;2.098;486.4;33.55;14.6;221.8;435.8;34.12;21.57;125.2;292.7;33.835;18.085;173.5;364.25
2022-05-10 08:20:00;19.32;41.8;1.436;434.8;34.27;12.12;267.4;532.5;33.54;22.05;201.7;414.9;33.905;17.085;234.55;473.7
2022-05-10 08:30:00;19.27;41.24;2.326;238.3;33.4;15.5;122.5;266.7;32.8;23.03;96.6;238.7;33.1;19.265;109.55;252.7
2022-05-10 08:40:00;19.12;39.82;2.54;367.2;32.22;15.45;185.2;378.2;31.9;23.26;184.5;395.5;32.06;19.355;184.85;386.85
2022-05-10 08:50:00;19.31;38.58;2.564;338.2;31.92;15.76;187.8;365;32.01;22.75;169.2;378.5;31.965;19.255;178.5;371.75
2022-05-10 09:00:00;19.51;38.64;2.52;474.7;32.9;12.99;275.8;511.6;32.55;21.78;281.6;584.9;32.725;17.385;278.7;548.25
2022-05-10 09:10:00;19.98;37.35;2.739;590.2;35.01;10.66;386.9;715.6;34.83;19.4;397.5;839;34.92;15.03;392.2;777.3
2022-05-10 09:20:00;20.71;35.63;2.532;770;38.41;8.3;459.4;868;37.37;17.25;364.4;804;37.89;12.775;411.9;836
2022-05-10 09:30:00;21.37;34.6;2.992;814;41.33;7.005;578.8;1063;40.54;14.8;492.4;993;40.935;10.9025;535.6;1028
2022-05-10 09:40:00;21.92;34.44;2.955;770.7;43.49;6.394;478;859;43.18;13.21;570.5;1167;43.335;9.802;524.25;1013
2022-05-10 09:50:00;21.96;34.24;3.162;775.2;44.14;6.459;565.8;1034;44.44;12.67;583;1220;44.29;9.5645;574.4;1127
2022-05-10 10:00:00;21.99;35;3.008;809;45.34;5.891;615.9;1153;45.47;11.96;623;1286;45.405;8.9255;619.45;1219.5
2022-05-10 10:10:00;22.3;33.99;3.148;834;46.17;5.78;559;1191;45.97;11.58;485.2;1048;46.07;8.68;522.1;1119.5
2022-05-10 10:20:00;22.82;32.99;3.265;852;46.85;5.716;529.9;877;45.86;11.34;621.7;1366;46.355;8.528;575.8;1121.5
2022-05-10 10:30:00;23.03;32.37;3.3;870;46.83;5.663;500.6;949;46.18;10.99;496.4;1011;46.505;8.3265;498.5;980
2022-05-10 10:40:00;23.44;31.76;3.161;887;47.42;5.276;705.5;1232;46.51;10.69;697.1;1493;46.965;7.983;701.3;1362.5
2022-05-10 10:50:00;23.87;31.37;2.958;900;48.85;4.68;715.2;1325;47.42;10.2;703.6;1520;48.135;7.44;709.4;1422.5
2022-05-10 11:00:00;24.27;31.95;2.866;917;49.85;4.462;740.9;1354;48.35;9.93;725.9;1566;49.1;7.196;733.4;1460
2022-05-10 11:10:00;24.61;29.96;2.782;930;50.66;4.536;745;1387;49.3;9.8;562.6;1278;49.98;7.168;653.8;1332.5
2022-05-10 11:20:00;25.37;21.83;2.936;949;51.04;4.318;764.9;1395;50.26;9.09;754.2;1577;50.65;6.704;759.55;1486
2022-05-10 11:30:00;26.2;23.15;2.723;962;51.4;3.897;608.3;1418;51.75;8.25;780.8;1687;51.575;6.0735;694.55;1552.5
2022-05-10 11:40:00;26.91;16.53;2.471;985;51.71;3.292;785.1;1124;53.04;7.322;827;1760;52.375;5.307;806.05;1442
2022-05-10 11:50:00;27.25;14.93;2.706;898;52.02;2.621;693.4;1316;53.95;6.648;700.5;1565;52.985;4.6345;696.95;1440.5
2022-05-10 12:00:00;27.11;15.71;2.648;684.1;51.6;2.502;419.3;924;53.24;6.604;502.4;1120;52.42;4.553;460.85;1022
2022-05-10 12:10:00;26.66;16.55;1.784;565.7;49.61;2.97;282.5;628.4;50.69;7.13;388.6;878;50.15;5.05;335.55;753.2
2022-05-10 12:20:00;26.71;16.79;2.221;770.8;48.27;3.246;590.9;832;49.41;7.344;523.2;1273;48.84;5.295;557.05;1052.5
2022-05-10 12:30:00;27.5;16.29;2.573;911;49.19;2.94;724.4;1310;51.05;7.033;642.7;1312;50.12;4.9865;683.55;1311
2022-05-10 12:40:00;27.55;17.05;2.684;778;50.27;2.748;606;1094;52.34;6.875;567.7;1238;51.305;4.8115;586.85;1166
2022-05-10 12:50:00;26.95;17.62;2.291;567.8;49.38;3.184;363.3;772.9;50.73;7.336;390.1;886;50.055;5.26;376.7;829.45
2022-05-10 13:00:00;27.04;17.85;2.484;901;48.76;3.233;721.9;1153;50.34;7.402;674.1;1485;49.55;5.3175;698;1319
2022-05-10 13:10:00;27.52;17.55;2.674;721;49.75;3.072;559.1;1008;51.16;7.3;406.5;1104;50.455;5.186;482.8;1056
2022-05-10 13:20:00;26.57;18.77;2.698;508;48.44;3.634;364.9;716.7;48.91;7.909;297.4;437.4;48.675;5.7715;331.15;577.05
2022-05-10 13:30:00;27.1;19.68;2.837;959;48.36;3.346;793.7;1442;50.3;7.452;733.2;1418;49.33;5.399;763.45;1430
2022-05-10 13:40:00;26.92;25.2;2.838;936;49.67;3.523;684.1;1417;52.17;7.628;589.6;1410;50.92;5.5755;636.85;1413.5
2022-05-10 13:50:00;27.71;19.9;2.781;984;51.37;3.293;828;1191;54.93;7.179;759.6;1453;53.15;5.236;793.8;1322
2022-05-10 14:00:00;27.84;18.29;2.255;481.7;51.57;3.328;351.2;683.1;54.49;7.195;324.3;736.9;53.03;5.2615;337.75;710
2022-05-10 14:10:00;27.39;20.44;3.057;781.8;50.03;3.554;678.4;966;52.26;7.522;605.9;1310;51.145;5.538;642.15;1138
2022-05-10 14:20:00;27.84;22;2.822;956;50.84;3.186;858;1504;54.65;7.035;785.6;1681;52.745;5.1105;821.8;1592.5
2022-05-10 14:30:00;27.37;26.36;3.405;874;51.97;3.489;780.5;1399;56.08;7.233;662.5;1434;54.025;5.361;721.5;1416.5
2022-05-10 14:40:00;26.93;26.05;4.076;869;52.13;3.806;736.9;1389;56.03;7.382;661.6;1454;54.08;5.594;699.25;1421.5
2022-05-10 14:50:00;26.89;27.06;3.493;859;52.18;3.884;544;1060;55.89;7.488;447.3;990;54.035;5.686;495.65;1025
2022-05-10 15:00:00;26.72;24.52;3.935;839;52.3;3.901;675.3;1069;55.56;7.602;246.6;645;53.93;5.7515;460.95;857
2022-05-10 15:10:00;27.04;21.23;3.72;781;52.46;3.533;423.1;791.1;55.43;7.304;345.9;713.6;53.945;5.4185;384.5;752.35
2022-05-10 15:20:00;27.42;20.22;3.773;759.1;52.33;3.306;387.2;692.5;54.15;7.275;479.1;969;53.24;5.2905;433.15;830.75
2022-05-10 15:30:00;28.23;16.9;2.844;758;52.1;3.041;562;955;54.41;6.917;474.4;1035;53.255;4.979;518.2;995
2022-05-10 15:40:00;28.8;17.23;1.936;751.4;52.27;2.77;550.8;964;55.92;6.307;427.8;864;54.095;4.5385;489.3;914
2022-05-10 15:50:00;28.91;17.26;2.205;505;52.21;2.878;326.9;605.9;55.9;6.466;358.1;755.1;54.055;4.672;342.5;680.5
2022-05-10 16:00:00;28.46;21.08;2.003;659.3;51.25;3.16;377.8;641.7;54.18;6.775;380.9;785.5;52.715;4.9675;379.35;713.6
2022-05-10 16:10:00;28.47;19.27;2.903;503.9;50.88;3.55;375.3;668.7;54.24;7.019;309.7;678.4;52.56;5.2845;342.5;673.55
2022-05-10 16:20:00;27.9;18.04;2.979;613.5;49.13;3.913;331.7;658.5;52.78;7.107;407.7;794.4;50.955;5.51;369.7;726.45
2022-05-10 16:30:00;27.96;19.41;2.892;588.7;48.6;3.963;431.4;704.3;52.35;7.181;275.2;630.4;50.475;5.572;353.3;667.35
